,ang,ang,ang,ang,ang,fea,fea,fea,fea,fea,ntr,ntr,ntr,ntr,ntr,sad,sad,sad,sad,sad,sup,sup,sup,sup,sup,hap,hap,hap,hap,hap,dis,dis,dis,dis,dis
,nan,AU10+16+19+25+26,AU9,AU6,AU4,nan,AU10+16+19+25+26,AU9,AU6,AU4,nan,AU10+16+19+25+26,AU9,AU6,AU4,nan,AU10+16+19+25+26,AU9,AU6,AU4,nan,AU10+16+19+25+26,AU9,AU6,AU4,nan,AU10+16+19+25+26,AU9,AU6,AU4,nan,AU10+16+19+25+26,AU9,AU6,AU4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p058,-27.6309897,-24.7648902821,91.8495297806,69.6209746366,78.6833855799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.612244898,-51.0204081633,242.857142857,24.6753246753,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3448275862,37.0037670241,-68.3569979716,-57.5142909829,-37.9310344828
p059,-38.5281385281,-23.3766233766,186.363636364,101.652892562,147.727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.411276375,39.4673123487,30.7506053269,-2.79550957517,-53.5108958838
p060,-29.6703296703,3.2967032967,103.846153846,30.0699300699,36.5384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.249589491,-7.78325123153,15.8620689655,7.33542319749,-0.689655172414
p061,-5.41871921182,-46.7980295567,106.896551724,88.0877742947,86.2068965517,14.2857142857,-14.2857142857,100.0,-27.2727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.8860759494,14.575045208,42.7848101266,11.5765247411,15.4430379747
p062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.9285714286,26.4285714286,-0.625,0.909090909091,-6.25
p063,31.650681474,-29.7324583544,-15.1943462898,-19.8201092194,-2.47349823322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.69105691057,33.1010452962,-68.2926829268,-29.0465631929,-24.3902439024
p064,12.3006026232,-39.595887983,57.8163771712,18.0239115723,39.9503722084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.927643784787,4.19294990724,-40.7792207792,-13.8606847698,26.2337662338
p065,-24.9137336094,-13.8716356108,44.9275362319,15.9420289855,123.188405797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.40311173975,41.216407355,-85.7425742574,-42.9702970297,-32.2772277228
p066,3.8961038961,-37.6623376623,9.09090909091,58.6776859504,9.09090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.6703296703,84.6153846154,-100.0,-66.4335664336,-7.69230769231,0.0,0.0,0.0,0.0,0.0,-20.9971236817,57.0469798658,20.8053691275,-26.7846247712,-35.5704697987
p068,42.0849420849,-75.2895752896,-56.7567567568,33.6609336609,-29.7297297297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.3846648105,34.1614906832,-42.4287856072,-48.3167507156,25.9370314843
p069,11.4638447972,-47.7954144621,102.469135802,39.1694725028,55.5555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.1590296496,26.7924528302,-18.4905660377,-22.6072041166,20.0
